id,team_id,name,position,shirt_number,height_cm,dob,nationality,photo_url,created_at,updated_at,market_value,media_urls,nationality_code
ed97bdd2-b0ce-4ba9-8f5f-797438223f06,598d82e7-8002-4423-9468-d58ec371907c,Abdulaziz Nasari,Defender,21,,1992-02-18,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/dc5a4eb6-dac4-4f32-8d5f-0689a5bbdf72.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RjNWE0ZWI2LWRhYzQtNGYzMi04ZDVmLTA2ODlhNWJiZGY3Mi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MjkyNCwiZXhwIjoxOTQ0MzUyOTI0fQ.IX51JN_Afjq1tZSR3g9Z8FNn1cxFEufifGdXC49JwcQ,2026-08-14 02:02:07.807069+00,2026-08-14 02:02:09.109504+00,,{},KW
bac2c20a-a1f3-4367-9757-d6892882ce64,598d82e7-8002-4423-9468-d58ec371907c,Ali Hasan Muhaisen,Defender,16,174,1999-01-12,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/db33ed05-da6c-4757-bc55-a90818cbef6f.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RiMzNlZDA1LWRhNmMtNDc1Ny1iYzU1LWE5MDgxOGNiZWY2Zi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MzAwNywiZXhwIjoxOTQ0MzUzMDA3fQ.UtYms6Xfpkp53QcM3hnuV1nZGWT14pgFYjcbL2TIqc0,2026-08-14 02:03:30.68504+00,2026-08-14 02:03:30.68504+00,168K,{},KW
5dfe5972-b6e4-4cf4-9133-54a90386c25c,598d82e7-8002-4423-9468-d58ec371907c,Hamad Al Qallaf,Defender,15,171,1999-12-04,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/f396d2e3-e1ec-43a5-981b-6921e3e15ac6.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2YzOTZkMmUzLWUxZWMtNDNhNS05ODFiLTY5MjFlM2UxNWFjNi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MzA4NSwiZXhwIjoxOTQ0MzUzMDg1fQ.GxgCQEV1AbVZFM8zMnNyf5gPqKJdIMpmqH2Bv-lJPTQ,2026-08-14 02:04:48.83441+00,2026-08-14 02:04:48.83441+00,358K,{},KW
464cd2ce-2221-4401-bb27-3b38651dfd88,598d82e7-8002-4423-9468-d58ec371907c,Jumma Aboud,Defender,5,188,1999-03-19,Syria,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9abd9a8b-d9aa-4c0a-842e-197b4ea09453.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzlhYmQ5YThiLWQ5YWEtNGMwYS04NDJlLTE5N2I0ZWEwOTQ1My5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MjU3NywiZXhwIjoxOTQ0MzUyNTc3fQ.S-uIUbteyPPs7-yusA4jmw73HkduarcU0eb1uAWSfwg,2026-08-06 20:43:02.484446+00,2026-08-14 02:07:07.952233+00,306K,{},SY
bf93b2dc-c8df-41a9-a062-0bdeac6ecced,e62bea24-9251-4e69-b03b-b0f3fae6618f,Yaser Dashti,Midfielder,14,,1998-04-21,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9a0ec30f-bd7c-4825-b575-9f0905f71084.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzlhMGVjMzBmLWJkN2MtNDgyNS1iNTc1LTlmMDkwNWY3MTA4NC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTYwNSwiZXhwIjoxOTQ0OTM5NjA1fQ.KBYewZ7hU2PmA2fD1ATVx47LuabwEBsBFJFsd-oci4g,2026-08-20 20:06:01.771728+00,2026-08-20 21:00:08.478803+00,,{},KW
5eadb220-bcf0-44c6-bdd1-0c1754721bf5,e62bea24-9251-4e69-b03b-b0f3fae6618f,Fahad Zuwaid,Midfielder,19,,1999-01-28,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9716f9b9-99bb-4dbb-ac56-457dc20e764e.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzk3MTZmOWI5LTk5YmItNGRiYi1hYzU2LTQ1N2RjMjBlNzY0ZS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTYyNCwiZXhwIjoxOTQ0OTM5NjI0fQ.DPbmq2bLmizwHyp71-IKrr8prkVVOmxS73DmZuSRU-M,2026-08-20 20:09:18.086068+00,2026-08-20 21:00:26.136235+00,,{},KW
e00beba3-1151-4a0c-abae-6f0896d1dfa8,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Yasser Al Ramzi,Goalkeeper,,,,Kuwait,,2026-08-21 19:58:55.989924+00,2026-08-21 19:58:58.02539+00,,{},KW
71ac7b44-a9e4-4b95-8337-1eb53992fcdb,e62bea24-9251-4e69-b03b-b0f3fae6618f,Nawaf Al Shaibani,Midfielder,8,,1992-04-13,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/b64ce84a-52f4-4faf-b8dd-7c0990a03d83.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2I2NGNlODRhLTUyZjQtNGZhZi1iOGRkLTdjMDk5MGEwM2Q4My5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NzI1OTE1MCwiZXhwIjoxOTQ0OTM5MTUwfQ.EDXxIjtxBcETJrH4N8_LMFZkaUFHQ46QB00nV4GB2CY,2026-08-20 20:04:43.226246+00,2026-08-20 20:52:32.603508+00,,{},KW
3f511e14-2914-42fa-999b-6576dd1d58d7,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Ali Fadel,Goalkeeper,,,1993-10-27,Kuwait,,2026-08-21 19:59:08.763634+00,2026-08-21 19:59:09.463253+00,,{},KW
8ae9b747-4449-46c0-a91b-5fb4d5810234,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Ahmad Dashti,Goalkeeper,,181,1994-08-24,Kuwait,,2026-08-21 19:59:32.196419+00,2026-08-21 19:59:32.889272+00,,{},KW
1fd92ced-0cb5-4b72-be6d-779a8a346b9f,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Mohammed Naeem,Defender,,175,1996-08-12,Jordan,,2026-08-21 19:59:57.008497+00,2026-08-21 20:00:11.742528+00,,{},JO
cd977101-e633-4545-b867-7ad014016126,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Shereedah Al Shereedah,Midfielder,,,1992-06-22,Kuwait,,2026-08-21 20:12:08.50547+00,2026-08-21 20:12:09.343141+00,,{},KW
13674462-d922-40b9-8636-8daecd85f712,666d9085-19bc-476a-a70a-e778d088eb23,Aboubacar Junior Doumbia,Forward,,172,1999-11-12,Cote d'Ivoire,,2026-08-21 21:42:48.765995+00,2026-08-21 21:42:48.765995+00,,{},CI
1f0f8a65-7b04-4de6-9887-2133414b78ed,598d82e7-8002-4423-9468-d58ec371907c,Leonardo Sheldon,Defender,3,185,1999-04-22,Brazil,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/82ccd92d-7d9d-49a2-a79a-27af5a6a7ead.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzgyY2NkOTJkLTdkOWQtNDlhMi1hNzlhLTI3YWY1YTZhN2VhZC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3MzQzMiwiZXhwIjoxOTQ0MzUzNDMyfQ.7ZPkWxwmuVdSy_Tc_2WVl7z1hXlFGCPQARxhY9p8T4c,2026-08-14 02:10:36.083608+00,2026-08-14 02:10:36.083608+00,168K,{},BR
95edfade-c364-402e-8ccd-bb82329b717d,598d82e7-8002-4423-9468-d58ec371907c,Hamad Al Harbi,Defender,12,173,1992-07-24,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/93e00fb4-bde3-4bf0-845f-737f6d45a482.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzkzZTAwZmI0LWJkZTMtNGJmMC04NDVmLTczN2Y2ZDQ1YTQ4Mi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3Mzg1MywiZXhwIjoxOTQ0MzUzODUzfQ.NFaHCs1Yr30ZeLvaKnQLf-dvtQyPOKGT3v64W3sYgsM,2026-08-14 02:17:36.400257+00,2026-08-14 02:17:37.152155+00,150K,{},KW
c06d55d7-1155-47d9-bc12-e9dea3bffa5e,598d82e7-8002-4423-9468-d58ec371907c,Abdulwahab Awadi,Defender,2,,2002-06-02,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/45f383d7-4d0f-48aa-9d27-afddb3468a5b.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzQ1ZjM4M2Q3LTRkMGYtNDhhYS05ZDI3LWFmZGRiMzQ2OGE1Yi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3Mzk4NiwiZXhwIjoxOTQ0MzUzOTg2fQ.CkcJkcBnxIXhvzw11doTjYwtVSXEMNIQFdlFz_Cn20I,2026-08-14 02:19:49.871429+00,2026-08-14 02:19:50.512613+00,,{},KW
2a7c9494-a5c3-462f-8af0-7dea24c04a78,598d82e7-8002-4423-9468-d58ec371907c,Mohammed Khaled,Defender,4,179,1996-06-23,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/db4acddd-1339-4f5f-88d6-6882b157887a.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RiNGFjZGRkLTEzMzktNGY1Zi04OGQ2LTY4ODJiMTU3ODg3YS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NDA3MSwiZXhwIjoxOTQ0MzU0MDcxfQ.VyDe7KvEbM__5ZdiXZj0oJ860p64eHp5nl8JM7g8RLM,2026-08-14 02:21:14.706575+00,2026-08-14 02:21:15.479967+00,254K,{},KW
beb6f083-c9d2-4f45-8777-b91ad5dade8b,598d82e7-8002-4423-9468-d58ec371907c,Joher Khadim Rassoul,Defender,89,187,1995-12-31,Senegal,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/da8771cc-2f2c-4c0b-a049-f02d84c32dc3.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2RhODc3MWNjLTJmMmMtNGMwYi1hMDQ5LWYwMmQ4NGMzMmRjMy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NDE2OCwiZXhwIjoxOTQ0MzU0MTY4fQ.XIZ4O4X_l4_ICNRFjBeOSMt5gQiI8nMwAfTcBUOQcJc,2026-08-14 02:22:51.586157+00,2026-08-14 02:22:51.586157+00,214K,{},SN
e4f3fecc-5913-44a6-aca5-e415b03a02d0,598d82e7-8002-4423-9468-d58ec371907c,Lucas Shallon,Forward,27,178,1998-02-19,Brazil,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/c1c82982-2d07-45c6-a373-fec1cc9e0c0a.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2MxYzgyOTgyLTJkMDctNDVjNi1hMzczLWZlYzFjYzllMGMwYS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjUxMzgzNSwiZXhwIjoxOTQ0MTkzODM1fQ.PvdjL2UiW7kGHZ0se8cshrq0IObcUKshekL3CywilYI,2026-07-31 22:24:57.924975+00,2026-08-14 02:24:12.375604+00,,{https://www.instagram.com/lucasshallon10?igsh=cWdob3B5b3Vobnd3},BR
efcb9e9a-3ebb-4a7b-975a-2b721da13798,598d82e7-8002-4423-9468-d58ec371907c,Nayef Al Shammari,Midfielder,20,172,1995-01-30,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/8f116c4a-f602-4e9b-8f9f-af8ecd169215.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzhmMTE2YzRhLWY2MDItNGU5Yi04ZjlmLWFmOGVjZDE2OTIxNS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NDYxMSwiZXhwIjoxOTQ0MzU0NjExfQ.AW39sfvgxAxY2mpi5cQDpxAV0ieXsmzJQjaIa7d6zsU,2026-08-14 02:30:13.587301+00,2026-08-14 02:30:14.367742+00,,{},KW
8d9b31cb-858f-45c2-b497-3a46b4423ba4,598d82e7-8002-4423-9468-d58ec371907c,Ali Aziz,Midfielder,6,181,2004-03-11,Iran,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/60caae8e-597f-4e42-90e1-89d2fe124d70.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzYwY2FhZThlLTU5N2YtNGU0Mi05MGUxLTg5ZDJmZTEyNGQ3MC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NDY3MCwiZXhwIjoxOTQ0MzU0NjcwfQ.DWrUw2OhasxDundkm_e9rOrsR7Og143iVnpyfuwSppc,2026-08-14 02:31:21.662266+00,2026-08-14 02:31:21.662266+00,283K,{},IR
bb4cfc78-7f4a-40c0-b412-544c19349e3f,598d82e7-8002-4423-9468-d58ec371907c,Bader Al Mutairi,Midfielder,28,182,2003-09-25,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/fc493164-b42f-4350-a8b3-2119cf737845.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2ZjNDkzMTY0LWI0MmYtNDM1MC1hOGIzLTIxMTljZjczNzg0NS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NDk3MSwiZXhwIjoxOTQ0MzU0OTcxfQ.4vjsJaaYeptsKeO4jBAjReuvogusEH7FFWcvAi-WDyk,2026-08-14 02:36:15.056765+00,2026-08-14 02:36:15.056765+00,162K,{},KW
2a076289-59ed-464b-bdf5-77b53ac1e44b,598d82e7-8002-4423-9468-d58ec371907c,Bader Tareq,Midfielder,7,179,1997-04-21,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/a8338fb5-d638-408a-b1ed-b2f4af7a2ddf.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2E4MzM4ZmI1LWQ2MzgtNDA4YS1iMWVkLWIyZjRhZjdhMmRkZi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NTA2NywiZXhwIjoxOTQ0MzU1MDY3fQ.HPqnimoOSrnLrhHTLaFX_nL13JcvkNnlPJWz31_aCkA,2026-08-14 02:37:51.699661+00,2026-08-14 02:37:51.699661+00,312K,{},KW
8399f0ab-4929-4eb1-b07b-e0324bbf602f,598d82e7-8002-4423-9468-d58ec371907c,Khaled Al Mershed,Midfielder,14,183,1999-04-05,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/8404c096-2201-4566-b3bb-4ce4cbe5a6b0.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzg0MDRjMDk2LTIyMDEtNDU2Ni1iM2JiLTRjZTRjYmU1YTZiMC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NTE1MSwiZXhwIjoxOTQ0MzU1MTUxfQ.Rc-tPTai8uqr2pjpOmWYY06rgDnT0xPjPdt1rcIZ2IU,2026-08-14 02:39:13.725701+00,2026-08-14 02:39:13.725701+00,289K,{},KW
e465f0e7-6987-45d3-8926-ceb9ca54399b,598d82e7-8002-4423-9468-d58ec371907c,Hussain Ashkanani,Midfielder,8,184,2002-01-25,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/4642028f-45a8-4fc0-afa6-49eb6d01d2dc.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzQ2NDIwMjhmLTQ1YTgtNGZjMC1hZmE2LTQ5ZWI2ZDAxZDJkYy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NTIzOCwiZXhwIjoxOTQ0MzU1MjM4fQ.WmXDA6ryGCAsXxvhdNnMOExkQFGMuCzBRZZuAH_ybvw,2026-08-14 02:40:40.372697+00,2026-08-14 02:40:40.372697+00,335K,{},KW
568fb255-56c7-4646-9448-9d2622777afc,4f941a6e-7ce2-416e-b293-7f010c901415,Shakhzod Azmiddinov,Defender,8,188,2000-08-07,Uzbekistan,,2026-08-15 19:07:17.15431+00,2026-08-15 19:07:17.15431+00,220K,{},UZ
6c53b429-a6b8-442d-8040-038b8903409b,4f941a6e-7ce2-416e-b293-7f010c901415,Fawaz Ayedh,Midfielder,10,,1997-02-20,Kuwait,,2026-08-15 19:18:39.831445+00,2026-08-15 19:18:39.831445+00,277K,{},KW
4a5e3a79-7707-4d40-a44f-a335bae57171,4f941a6e-7ce2-416e-b293-7f010c901415,Mubarak Al Faneni,Forward,10,166,2000-01-20,Kuwait,,2026-08-16 00:39:05.171133+00,2026-08-16 00:39:05.171133+00,434K,{},KW
2139164b-d76d-48cd-91b2-6a7226ba38e1,4f941a6e-7ce2-416e-b293-7f010c901415,Aqeel Al Hazeem,Forward,11,,1999-12-07,Kuwait,,2026-08-16 00:46:06.753966+00,2026-08-16 00:46:06.753966+00,255K,{},KW
cfbf43a4-03c8-4013-9f82-8394720d530d,073cfa17-037f-4b8b-a79a-aeb5dbee9a40,Ahmad Bader,Goalkeeper,,,,Kuwait,,2026-08-21 20:00:33.741179+00,2026-08-21 20:00:34.678249+00,,{},KW
977456de-d8da-4337-87ca-c7c241628f4f,598d82e7-8002-4423-9468-d58ec371907c,Canaan Markneh,Midfielder,10,190,1998-03-30,Ethiopia,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/9bf5176f-3c1e-4722-8200-38e7ac80d4d7.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzliZjUxNzZmLTNjMWUtNDcyMi04MjAwLTM4ZTdhYzgwZDRkNy5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NTQ1NSwiZXhwIjoxOTQ0MzU1NDU1fQ.SbSy2ycuFYkNmtyXuolOpNgqEmaYtj0QCnUEACUwCPQ,2026-08-14 02:44:18.461086+00,2026-08-14 02:44:19.41151+00,387K,{},ET
0626d6b0-0f55-44db-b3ad-b3927c4fea31,598d82e7-8002-4423-9468-d58ec371907c,Yousef Majed,Midfielder,30,170,2005-01-13,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/7b807104-db35-486e-91be-da47c18be30b.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzdiODA3MTA0LWRiMzUtNDg2ZS05MWJlLWRhNDdjMThiZTMwYi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NTUxOCwiZXhwIjoxOTQ0MzU1NTE4fQ.YgepdAVuQS5Sr4bYEOp7S2lfLexkmVDwGvJNy3KYujY,2026-08-14 02:45:21.130256+00,2026-08-14 02:45:21.130256+00,266K,{},KW
c1570a8d-d0c7-4b8c-ad71-7012b0db96e1,598d82e7-8002-4423-9468-d58ec371907c,Ali Al Doukhi,Forward,9,,2000-01-09,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/44953032-89fb-4d7f-8abc-d3449ca246ff.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzQ0OTUzMDMyLTg5ZmItNGQ3Zi04YWJjLWQzNDQ5Y2EyNDZmZi5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NjQ2MiwiZXhwIjoxOTQ0MzU2NDYyfQ.wMbwXD8EK18rq58EP-pk9sd2hQCLLg2guJ-THmGCjtI,2026-08-14 03:01:06.050108+00,2026-08-14 03:01:06.050108+00,,{},KW
f5f92199-d8c7-44ea-939e-fa50a4d90a91,598d82e7-8002-4423-9468-d58ec371907c,Talal Al Qaisi,Forward,23,171,2002-02-24,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/e705d2c5-3ecf-434a-828c-693d575eabb4.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zL2U3MDVkMmM1LTNlY2YtNDM0YS04MjhjLTY5M2Q1NzVlYWJiNC5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NjU0NiwiZXhwIjoxOTQ0MzU2NTQ2fQ.Mn2OCb9iOPwHrD8UM-F_UDrbSqzBrza3OgW4uJaCxNI,2026-08-14 03:02:30.184949+00,2026-08-14 03:02:30.184949+00,,{},KW
0013de0b-3722-4c1c-a8a6-c92ae8fa7383,598d82e7-8002-4423-9468-d58ec371907c,Bandar Al Salama,Forward,10,182,2002-10-27,Kuwait,https://ontmfbptthwipfzlywwh.supabase.co/storage/v1/object/sign/player-photos/0e823c05-8ef6-42f0-a661-ec4ab42fb135.jpeg?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV9hODVlNGZkYi1iOWRjLTQ2NWUtOGNiNy0xZjRiZmY0OWJiMjciLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwbGF5ZXItcGhvdG9zLzBlODIzYzA1LThlZjYtNDJmMC1hNjYxLWVjNGFiNDJmYjEzNS5qcGVnIiwic2NvcGUiOiJkb3dubG9hZCIsImlhdCI6MTc4NjY3NjY2NSwiZXhwIjoxOTQ0MzU2NjY1fQ.RYSm0PcbJPE1yKvD1U2bN7FhcmdN1Zkz9LH165LZkKw,2026-08-14 03:04:27.714258+00,2026-08-14 03:04:27.714258+00,283K,{},KW
